id_electoral,ano,tipo_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,primer_apellido,segundo_apellido,nombres,votos,nombre_completo
319820007,1982,camara de representantes,19,cauca,19001,popayan,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,1411,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19001,popayan,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19022,almaguer,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,5,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19022,almaguer,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19050,argelia,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,108,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19050,argelia,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19075,balboa,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,0,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19075,balboa,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19100,bolivar,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,45,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19100,bolivar,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19110,buenos aires,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,609,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19110,buenos aires,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19130,cajibio,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,287,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19130,cajibio,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19137,caldono,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,0,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19137,caldono,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19142,caloto,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,493,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19142,caloto,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19212,corinto,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,460,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19212,corinto,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19256,el tambo,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,1350,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19256,el tambo,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19318,guapi,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,773,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19318,guapi,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19355,inza,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,1,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19355,inza,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19364,jambalo,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,390,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19364,jambalo,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19392,la sierra,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,181,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19392,la sierra,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19397,la vega,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,92,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19397,la vega,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19418,lopez,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,334,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19418,lopez,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19450,mercaderes,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,224,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19450,mercaderes,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19455,miranda,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,192,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19455,miranda,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19473,morales,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,398,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19473,morales,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19513,padilla,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,56,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19513,padilla,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19517,paez,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,135,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19517,paez,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19532,patia (el bordo),departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,23,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19532,patia (el bordo),departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19548,piendamo,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,144,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19548,piendamo,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19573,puerto tejada,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,396,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19573,puerto tejada,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19585,purace,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,27,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19585,purace,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19622,rosas,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,6,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19622,rosas,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19693,san sebastian,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,2,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19693,san sebastian,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19698,santander de quilichao,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,624,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19698,santander de quilichao,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19743,silvia,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,129,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19743,silvia,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19760,sotara,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,91,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19760,sotara,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19807,timbio,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,1,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19807,timbio,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19809,timbiqui,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,138,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19809,timbiqui,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19821,toribio,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,530,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19821,toribio,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820007,1982,camara de representantes,19,cauca,19824,totoro,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,101,movimiento de izquierda nuevo liberal 82
319820007,1982,camara de representantes,19,cauca,19824,totoro,departamental,19790001,velasco,ramirez,omar henry,0,omar henry velasco ramirez
319820015,1982,camara de representantes,50,meta,50001,villavicencio,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,2290,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50001,villavicencio,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50006,acacias,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,9,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50006,acacias,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50124,cabuyaro,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,4,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50124,cabuyaro,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50150,castilla la nueva,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,0,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50150,castilla la nueva,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50223,cubarral,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,6,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50223,cubarral,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50226,cumaral,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,146,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50226,cumaral,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50245,el calvario,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,0,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50245,el calvario,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50251,el castillo,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,1503,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50251,el castillo,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50287,fuente de oro,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,70,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50287,fuente de oro,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50313,granada,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,855,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50313,granada,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50318,guamal,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,5,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50318,guamal,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50350,la macarena,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,37,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50350,la macarena,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50568,puerto gaitan,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,1,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50568,puerto gaitan,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50573,puerto lopez,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,243,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50573,puerto lopez,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50577,puerto lleras,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,342,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50577,puerto lleras,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50606,restrepo,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,4,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50606,restrepo,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50680,san carlos de guaroa,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,13,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50680,san carlos de guaroa,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50683,san juan de arama,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,1432,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50683,san juan de arama,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50689,san martin,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,147,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50689,san martin,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
319820015,1982,camara de representantes,50,meta,50711,vistahermosa,departamental,19790001,sin_dato,sin_dato,movimiento de izquierda nuevo liberal 82,746,movimiento de izquierda nuevo liberal 82
319820015,1982,camara de representantes,50,meta,50711,vistahermosa,departamental,19790001,lopez,bejarano,jesus,0,jesus lopez bejarano
119820001,1982,presidencia,5,antioquia,5001,medellin,nacional,19790001,galan,sin_dato,luis carlos,29164,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5002,abejorral,nacional,19790001,galan,sin_dato,luis carlos,32,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5004,abriaqui,nacional,19790001,galan,sin_dato,luis carlos,3,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5021,alejandria,nacional,19790001,galan,sin_dato,luis carlos,1,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5030,amaga,nacional,19790001,galan,sin_dato,luis carlos,9,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5031,amalfi,nacional,19790001,galan,sin_dato,luis carlos,16,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5034,andes,nacional,19790001,galan,sin_dato,luis carlos,277,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5036,angelopolis,nacional,19790001,galan,sin_dato,luis carlos,14,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5038,angostura,nacional,19790001,galan,sin_dato,luis carlos,23,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5040,anori,nacional,19790001,galan,sin_dato,luis carlos,11,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5042,antioquia,nacional,19790001,galan,sin_dato,luis carlos,57,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5044,anza,nacional,19790001,galan,sin_dato,luis carlos,8,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5045,apartado,nacional,19790001,galan,sin_dato,luis carlos,562,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5051,arboletes,nacional,19790001,galan,sin_dato,luis carlos,21,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5055,argelia,nacional,19790001,galan,sin_dato,luis carlos,3,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5059,armenia,nacional,19790001,galan,sin_dato,luis carlos,2,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5079,barbosa,nacional,19790001,galan,sin_dato,luis carlos,39,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5086,belmira,nacional,19790001,galan,sin_dato,luis carlos,4,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5088,bello,nacional,19790001,galan,sin_dato,luis carlos,753,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5091,betania,nacional,19790001,galan,sin_dato,luis carlos,22,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5093,betulia,nacional,19790001,galan,sin_dato,luis carlos,3,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5101,bolivar,nacional,19790001,galan,sin_dato,luis carlos,40,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5107,briceno,nacional,19790001,galan,sin_dato,luis carlos,0,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5113,buritica,nacional,19790001,galan,sin_dato,luis carlos,4,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5120,caceres,nacional,19790001,galan,sin_dato,luis carlos,21,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5125,caicedo,nacional,19790001,galan,sin_dato,luis carlos,14,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5129,caldas,nacional,19790001,galan,sin_dato,luis carlos,162,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5134,campamento,nacional,19790001,galan,sin_dato,luis carlos,123,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5138,canasgordas,nacional,19790001,galan,sin_dato,luis carlos,19,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5142,caracoli,nacional,19790001,galan,sin_dato,luis carlos,3,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5145,caramanta,nacional,19790001,galan,sin_dato,luis carlos,6,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5148,carmen de viboral,nacional,19790001,galan,sin_dato,luis carlos,112,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5150,carolina,nacional,19790001,galan,sin_dato,luis carlos,11,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5154,caucasia,nacional,19790001,galan,sin_dato,luis carlos,104,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5172,chigorodo,nacional,19790001,galan,sin_dato,luis carlos,118,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5190,cisneros,nacional,19790001,galan,sin_dato,luis carlos,11,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5197,cocorna,nacional,19790001,galan,sin_dato,luis carlos,4,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5206,concepcion,nacional,19790001,galan,sin_dato,luis carlos,6,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5209,concordia,nacional,19790001,galan,sin_dato,luis carlos,55,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5212,copacabana,nacional,19790001,galan,sin_dato,luis carlos,191,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5234,dabeiba,nacional,19790001,galan,sin_dato,luis carlos,12,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5237,don matias,nacional,19790001,galan,sin_dato,luis carlos,40,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5240,ebejico,nacional,19790001,galan,sin_dato,luis carlos,3,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5250,el bagre,nacional,19790001,galan,sin_dato,luis carlos,52,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5264,entrerrios,nacional,19790001,galan,sin_dato,luis carlos,9,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5266,envigado,nacional,19790001,galan,sin_dato,luis carlos,1359,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5282,fredonia,nacional,19790001,galan,sin_dato,luis carlos,37,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5284,frontino,nacional,19790001,galan,sin_dato,luis carlos,58,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5306,giraldo,nacional,19790001,galan,sin_dato,luis carlos,2,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5308,girardota,nacional,19790001,galan,sin_dato,luis carlos,48,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5310,gomez plata,nacional,19790001,galan,sin_dato,luis carlos,17,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5313,granada,nacional,19790001,galan,sin_dato,luis carlos,7,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5315,guadalupe,nacional,19790001,galan,sin_dato,luis carlos,2,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5318,guarne,nacional,19790001,galan,sin_dato,luis carlos,171,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5321,guatape,nacional,19790001,galan,sin_dato,luis carlos,31,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5347,heliconia,nacional,19790001,galan,sin_dato,luis carlos,8,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5360,itagui,nacional,19790001,galan,sin_dato,luis carlos,732,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5361,ituango,nacional,19790001,galan,sin_dato,luis carlos,53,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5364,jardin,nacional,19790001,galan,sin_dato,luis carlos,18,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5368,jerico,nacional,19790001,galan,sin_dato,luis carlos,36,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5376,la ceja,nacional,19790001,galan,sin_dato,luis carlos,368,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5380,la estrella,nacional,19790001,galan,sin_dato,luis carlos,81,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5400,la union,nacional,19790001,galan,sin_dato,luis carlos,239,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5411,liborina,nacional,19790001,galan,sin_dato,luis carlos,4,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5425,maceo,nacional,19790001,galan,sin_dato,luis carlos,4,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5440,marinilla,nacional,19790001,galan,sin_dato,luis carlos,52,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5467,montebello,nacional,19790001,galan,sin_dato,luis carlos,17,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5475,murindo,nacional,19790001,galan,sin_dato,luis carlos,7,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5480,mutata,nacional,19790001,galan,sin_dato,luis carlos,10,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5483,narino,nacional,19790001,galan,sin_dato,luis carlos,24,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5490,necocli,nacional,19790001,galan,sin_dato,luis carlos,34,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5495,nechi,nacional,19790001,galan,sin_dato,luis carlos,6,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5501,olaya,nacional,19790001,galan,sin_dato,luis carlos,0,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5541,penol,nacional,19790001,galan,sin_dato,luis carlos,9,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5543,peque,nacional,19790001,galan,sin_dato,luis carlos,0,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5576,pueblorrico,nacional,19790001,galan,sin_dato,luis carlos,6,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5579,puerto berrio,nacional,19790001,galan,sin_dato,luis carlos,234,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5585,puerto nare (la magdalena),nacional,19790001,galan,sin_dato,luis carlos,70,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5591,puerto triunfo,nacional,19790001,galan,sin_dato,luis carlos,94,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5604,remedios,nacional,19790001,galan,sin_dato,luis carlos,81,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5607,retiro,nacional,19790001,galan,sin_dato,luis carlos,187,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5615,rionegro,nacional,19790001,galan,sin_dato,luis carlos,918,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5628,sabanalarga,nacional,19790001,galan,sin_dato,luis carlos,1,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5631,sabaneta,nacional,19790001,galan,sin_dato,luis carlos,194,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5642,salgar,nacional,19790001,galan,sin_dato,luis carlos,16,luis carlos galan sarmiento
119820001,1982,presidencia,5,antioquia,5647,san andres,nacional,19790001,galan,sin_dato,luis carlos,10,luis carlos galan sarmiento
