id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto86,coddpto,departamento86,departamento,codmpio86,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,en_lista,primer_apellido,segundo_apellido,nombres,votos,curules
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,1,3,ALZATE,CASAS,CECILIO HERNAN,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,16233,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,2,1,PEREZ,GUTIERREZ,JENARO SABINO DE JESUS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,2,2,VALENCIA,LOTERO,IVAN DARIO,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,18466,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,3,1,HIGUITA,RIVERA,BENJAMIN,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,4,,,,PARTIDO CONSERVADOR COLOMBIANO,1223,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,4,1,MESA,OCHOA,DIEGO DE JESUS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,5,,,,PARTIDO CONSERVADOR COLOMBIANO,2539,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,5,1,TAMAYO,GAVIRIA,RAUL EMILIO DE JESUS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,6,,,,PARTIDO CONSERVADOR COLOMBIANO,545,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,6,1,AGUILAR,DE MEDINA,MARIA VILLAMIL,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,7,,,,PARTIDO CONSERVADOR COLOMBIANO,400,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,7,1,ZULUAGA,PINEDA,EDGAR DE JESUS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,8,,,,PARTIDO CONSERVADOR COLOMBIANO,654,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,8,1,VASQUEZ,DIAZ,BERNARDO ALONSO,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,9,,,,PARTIDO CONSERVADOR COLOMBIANO,4048,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,9,1,CORREAL,VELEZ,LUIS FELIPE,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,10,,,,PARTIDO CONSERVADOR COLOMBIANO,11349,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,10,1,GALLEGO,ROMERO,JOSE LEONIDAS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,11,,,,PARTIDO CONSERVADOR COLOMBIANO,4567,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,11,1,ARCILA,HURTADO,JESUS H,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,12,,,,PARTIDO CONSERVADOR COLOMBIANO,391,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,12,1,BETANCUR,CADAVID,LIBARDO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,13,,,,PARTIDO CONSERVADOR COLOMBIANO,393,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,13,1,GUISAO,SEPULVEDA,OVIDIC DE J,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,14,,,,PARTIDO CONSERVADOR COLOMBIANO,382,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,14,1,MORENO,VELEZ,EDUARDO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,15,,,,PARTIDO CONSERVADOR COLOMBIANO,316,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,15,1,NARANJO,HENAO,RUBEN DARIO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,16,,,,PARTIDO CONSERVADOR COLOMBIANO,2928,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,16,1,SALDARRIAGA,CARMONA,HUMBERTO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,17,,,,PARTIDO CONSERVADOR COLOMBIANO,425,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,17,1,CORREA,SEVILLANO,ARNULFO DE J,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19790001,1,,,,MOVIMIENTO NUEVO LIBERALISMO,26042,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19790001,1,1,NORENA,HENAO,GABRIEL JAIME,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19790001,1,2,VALENCIA,JIMENEZ,LUIS GUILLERMO,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19790001,2,,,,MOVIMIENTO NUEVO LIBERALISMO,8388,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19790001,2,1,RESTREPO,GOMEZ,IVAN DE JESUS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19850001,1,,,,UNION PATRIOTICA UP,6827,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19850001,1,1,SANTAMARIA,MONTOYA,GABRIEL JAIME,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19869999,1,,,,OTROS PARTIDO O MOVIMIENTOS,65,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19869999,1,1,VALDERRAMA,V,LUIS FRANCISCO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19869999,2,,,,OTROS PARTIDO O MOVIMIENTOS,105,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19869999,2,1,MARIN,ESPINOSA,ADOLFO LEON,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19869999,3,,,,OTROS PARTIDO O MOVIMIENTOS,103,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19869999,3,1,JARAMILLO,GIRALDO,JUSTO M,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19869999,4,,,,OTROS PARTIDO O MOVIMIENTOS,8,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19869999,4,1,THOMAS,NINO,ALEX,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19869999,5,,,,OTROS PARTIDO O MOVIMIENTOS,1146,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19869999,5,1,DIAZ,MUNOZ,JESUS A,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19869999,6,,,,OTROS PARTIDO O MOVIMIENTOS,4460,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,19869999,6,1,GIL,PEREZ,CARLOS E,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,,998,,VOTOS NULOS,,,391,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,,999,,VOTOS EN BLANCO,,,868,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,1638,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,1,1,MAYA,MAYA,MARIA VICTORIA ,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,1,2,VILLEGAS,URIBE,JUAN GUILLERMO,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,1,3,ROLDAN,BETANCUR,ANTONIO,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,1,4,ARROYAVE,SOTO,JORGE HONORIO,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,1,5,ALVAREZ,SUESCUN,EDUARDO,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,1,6,RESTREPO,ARBELAEZ,CARLOS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,1,7,GOMEZ,MOLINA,HUMBERTO DE JESUS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,1,8,VELEZ,MESA,WILLIAM,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,2,,,,PARTIDO LIBERAL COLOMBIANO,630,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,2,1,VALLEJO,RIOS, JOHN OSCAR,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,2,2,BELTRAN,REYES,RODOLFO ENRIQUE,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,3,,,,PARTIDO LIBERAL COLOMBIANO,131,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,3,1,ARANGO,ANGEL,JOSE HECTOR,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,4,,,,PARTIDO LIBERAL COLOMBIANO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,4,1,CARVAJAL,SEPULVEDA,JORGE IVAN,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,5,,,,PARTIDO LIBERAL COLOMBIANO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,5,1,SANCHEZ,BERNAL,GERMAN DE JESUS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,6,,,,PARTIDO LIBERAL COLOMBIANO,35,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18480001,6,1,VASQUEZ,VELASQUEZ,OCTAVIO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,997,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,1,1,LONDONO,CANO,OSCAR ANTONIO,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,1,2,BUSTAMANTE,VALENCIA,ORIEL DE JESUS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,1,3,ALZATE,CASAS,CECILIO HERNAN,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,1648,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,2,1,PEREZ,GUTIERREZ,JENARO SABINO DE JESUS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,2,2,VALENCIA,LOTERO,IVAN DARIO,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,3,1,HIGUITA,RIVERA,BENJAMIN,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,4,,,,PARTIDO CONSERVADOR COLOMBIANO,7,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,4,1,MESA,OCHOA,DIEGO DE JESUS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,5,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,5,1,TAMAYO,GAVIRIA,RAUL EMILIO DE JESUS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,6,,,,PARTIDO CONSERVADOR COLOMBIANO,1,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,6,1,AGUILAR,DE MEDINA,MARIA VILLAMIL,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,7,,,,PARTIDO CONSERVADOR COLOMBIANO,182,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,7,1,ZULUAGA,PINEDA,EDGAR DE JESUS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,8,,,,PARTIDO CONSERVADOR COLOMBIANO,22,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,8,1,VASQUEZ,DIAZ,BERNARDO ALONSO,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,9,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,9,1,CORREAL,VELEZ,LUIS FELIPE,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,10,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,10,1,GALLEGO,ROMERO,JOSE LEONIDAS,0,1
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,11,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,11,1,ARCILA,HURTADO,JESUS H,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,12,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,12,1,BETANCUR,CADAVID,LIBARDO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,13,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,13,1,GUISAO,SEPULVEDA,OVIDIC DE J,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,14,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,14,1,MORENO,VELEZ,EDUARDO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,15,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,15,1,NARANJO,HENAO,RUBEN DARIO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,16,,,,PARTIDO CONSERVADOR COLOMBIANO,285,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,16,1,SALDARRIAGA,CARMONA,HUMBERTO,0,0
519860001,1986,Asamblea Departamental,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Departamental,18490002,17,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0
